,Year,Month,Origin,Dest,Cancelled,origin_lat,origin_long,dest_lat,dest_long
23665,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23666,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23667,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23668,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23669,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23670,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23671,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23672,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23673,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23674,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23675,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23676,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23677,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23678,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23679,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23680,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23681,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23682,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23683,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23684,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23685,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23686,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23687,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23688,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23689,2008,7,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23690,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23691,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23692,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23693,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23694,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23695,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23696,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23697,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23698,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23699,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23700,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23701,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23702,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23703,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23704,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23705,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23706,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23707,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23708,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23709,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23710,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23711,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23712,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23713,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23714,2008,8,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23715,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23716,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23717,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23718,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23719,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23720,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23721,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23722,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23723,2008,9,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23724,2008,10,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23725,2008,10,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23726,2008,10,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23727,2008,10,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23728,2008,10,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23729,2008,10,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23730,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23731,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23732,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23733,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23734,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23735,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23736,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23737,2008,11,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23738,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23739,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23740,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23741,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23742,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23743,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23744,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23745,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23746,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23747,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23748,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23749,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23750,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23751,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23752,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23753,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23754,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23755,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23756,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23757,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23758,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23759,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23760,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23761,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23762,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23763,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23764,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23765,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23766,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23767,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23768,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23769,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23770,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23771,2008,12,JFK,BOS,1,40.63975111,-73.77892556,42.3643475,-71.00517917
23772,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23773,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23774,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23775,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23776,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23777,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23778,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23779,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23780,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23781,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23782,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23783,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23784,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23785,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23786,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23787,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23788,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23789,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23790,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23791,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23792,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23793,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23794,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23795,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23796,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23797,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23798,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23799,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23800,2008,1,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23801,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23802,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23803,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23804,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23805,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23806,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23807,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23808,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23809,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23810,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23811,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23812,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23813,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23814,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23815,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23816,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23817,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23818,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23819,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23820,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23821,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23822,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23823,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23824,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23825,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23826,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23827,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23828,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23829,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23830,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23831,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23832,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23833,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23834,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23835,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23836,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23837,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23838,2008,2,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23839,2008,3,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23840,2008,3,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23841,2008,3,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23842,2008,3,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23843,2008,3,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23844,2008,3,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23845,2008,3,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23846,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23847,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23848,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23849,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23850,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23851,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23852,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23853,2008,4,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23854,2008,5,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23855,2008,5,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23856,2008,5,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23857,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23858,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23859,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23860,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23861,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23862,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23863,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23864,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23865,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23866,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23867,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23868,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23869,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23870,2008,6,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23871,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23872,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23873,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23874,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23875,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23876,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23877,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23878,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23879,2008,7,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23880,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23881,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23882,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23883,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23884,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23885,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23886,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23887,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23888,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23889,2008,8,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23890,2008,9,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23891,2008,9,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23892,2008,9,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23893,2008,10,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23894,2008,11,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23895,2008,11,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23896,2008,11,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23897,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23898,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23899,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23900,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23901,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23902,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23903,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23904,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23905,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23906,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23907,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23908,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23909,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23910,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23911,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23912,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23913,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23914,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23915,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23916,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23917,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23918,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23919,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23920,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23921,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23922,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23923,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23924,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23925,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23926,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23927,2008,12,LGA,BOS,1,40.77724306,-73.87260917,42.3643475,-71.00517917
23928,2008,12,AUS,BOS,1,30.19453278,-97.66987194,42.3643475,-71.00517917
23929,2008,12,AUS,BOS,1,30.19453278,-97.66987194,42.3643475,-71.00517917
23930,2008,1,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23931,2008,1,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23932,2008,1,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23933,2008,2,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23934,2008,2,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23935,2008,2,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23936,2008,2,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23937,2008,2,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23938,2008,2,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23939,2008,3,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23940,2008,3,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23941,2008,4,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23942,2008,4,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23943,2008,5,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23944,2008,5,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23945,2008,6,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23946,2008,8,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23947,2008,9,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23948,2008,12,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23949,2008,12,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23950,2008,12,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23951,2008,12,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23952,2008,12,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23953,2008,12,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23954,2008,12,CVG,BOS,1,39.04614278,-84.6621725,42.3643475,-71.00517917
23955,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23956,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23957,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23958,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23959,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23960,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23961,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23962,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23963,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23964,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23965,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23966,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23967,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23968,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23969,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23970,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23971,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23972,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23973,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23974,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23975,2008,1,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23976,2008,2,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23977,2008,2,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23978,2008,2,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23979,2008,2,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23980,2008,2,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
23981,2008,2,DCA,BOS,1,38.85208333,-77.03772222,42.3643475,-71.00517917
